Engine,Timestamp,ProgramID,Weight,NumEdges,NumSecCov,NumSecCovTotal,NumSecPerProgram,NumSecPerProgramTotal,TotalPrograms,TotalProgramsLower,TotalProgramsGreater,CodeFilePath
GenerativeEngine,2024-10-10 18:19:58,F0DC4A26-4B0A-4583-A5C1-D824CDBC57F5,1.0,14578.0,45.0,377.0,22.0,235.0,1,1,0,
GenerativeEngine,2024-10-10 18:19:58,EDC9C053-E03F-45AF-B655-E682C63453EC,1.0,14578.0,47.0,4987.0,24.0,4845.0,2,2,0,
GenerativeEngine,2024-10-10 18:20:00,A28DE0D8-67F5-4AB2-B33F-AEA82CE0EBA0,1.0,14578.0,49.0,5699.0,2.0,301.0,3,3,0,
GenerativeEngine,2024-10-10 18:20:00,9DF25652-9327-472E-8154-0DC11FC75A52,1.0,14578.0,49.0,5699.0,2.0,301.0,4,4,0,
GenerativeEngine,2024-10-10 18:20:00,63650F69-DAAE-4D01-9A4F-3CBFF8E60C4F,1.0,14578.0,65.0,7163.0,18.0,1765.0,5,5,0,
GenerativeEngine,2024-10-10 18:20:00,5D7ED91E-6793-416E-99EB-A9603A544F36,1.0,14578.0,65.0,7163.0,18.0,1765.0,6,6,0,
GenerativeEngine,2024-10-10 18:20:00,1FA500AC-78A9-4476-902B-434E1E401FC3,1.0,14578.0,71.0,14253.0,24.0,8855.0,7,7,0,
GenerativeEngine,2024-10-10 18:20:00,5B5B10AB-DB2C-4800-9578-284105D1AF57,1.0,14578.0,71.0,14253.0,24.0,8855.0,8,8,0,
GenerativeEngine,2024-10-10 18:20:00,0E8B1C79-D405-4068-A960-BE4C09CE32B5,1.0,14578.0,72.0,15910.0,25.0,10512.0,9,9,0,
GenerativeEngine,2024-10-10 18:20:00,3607D358-4681-4A67-833B-85C186AEDE23,1.0,14578.0,72.0,15910.0,25.0,10512.0,10,10,0,
GenerativeEngine,2024-10-10 18:20:00,769FB17E-B044-4B7B-9CD7-805A28401AE6,1.0,14578.0,88.0,16835.0,41.0,11437.0,11,11,0,
GenerativeEngine,2024-10-10 18:20:00,D97A3FC5-5EBF-4854-AA2E-B96243312472,1.0,14578.0,88.0,16835.0,41.0,11437.0,12,12,0,
GenerativeEngine,2024-10-10 18:20:00,A121A0FF-89D6-475C-9A0C-E4A6A965E947,1.0,14578.0,88.0,17608.0,41.0,12210.0,13,13,0,
GenerativeEngine,2024-10-10 18:20:01,9574450B-689E-4E79-A33D-5DD9DCA2BACF,1.0,14578.0,88.0,19149.0,41.0,13751.0,14,14,0,
GenerativeEngine,2024-10-10 18:20:01,C3FAA814-5F61-4924-A939-51CF5263BE68,1.0,14578.0,88.0,19867.0,41.0,14469.0,15,15,0,
GenerativeEngine,2024-10-10 18:20:01,EFE9D71F-C311-4B81-B500-2B590D56923B,1.0,14578.0,88.0,19867.0,41.0,14469.0,16,16,0,
GenerativeEngine,2024-10-10 18:20:01,CC58E339-2943-4F7F-AC4C-EC94AEED8801,1.0,14578.0,88.0,19867.0,41.0,14469.0,17,17,0,
GenerativeEngine,2024-10-10 18:20:01,73F7B721-F238-4D25-B1CB-EF17E9C088E8,1.0,14578.0,88.0,19867.0,41.0,14469.0,18,18,0,
GenerativeEngine,2024-10-10 18:20:01,FAB3B7F9-6F65-49CB-A303-F4AC4E93A204,1.0,14578.0,88.0,21168.0,41.0,15770.0,19,19,0,
GenerativeEngine,2024-10-10 18:20:01,CE5470E1-2B3C-4251-A1E0-A720056840A8,1.0,14578.0,88.0,21168.0,41.0,15770.0,20,20,0,
GenerativeEngine,2024-10-10 18:20:01,58D8C1FF-37AC-45EA-B6F4-B16454987DBB,1.0,14578.0,88.0,21168.0,41.0,15770.0,21,21,0,
GenerativeEngine,2024-10-10 18:20:01,116B046F-44E7-4B2A-96AF-49D5CC630836,1.0,14578.0,88.0,21168.0,41.0,15770.0,22,22,0,
GenerativeEngine,2024-10-10 18:20:01,DBD3E915-8A1C-41DF-8DC9-0BF35D71D2F3,1.0,14578.0,88.0,21168.0,41.0,15770.0,23,23,0,
GenerativeEngine,2024-10-10 18:20:01,AEF3F0D1-3C21-4181-8C87-636819361A34,1.0,14578.0,88.0,21168.0,41.0,15770.0,24,24,0,
GenerativeEngine,2024-10-10 18:20:01,284D1211-3F7A-427B-85D6-D34C3415120D,1.0,14578.0,88.0,23151.0,41.0,17753.0,25,25,0,
GenerativeEngine,2024-10-10 18:20:01,EB3A827D-823B-4A5C-8403-4D84F2DCCBFC,1.0,14578.0,88.0,23151.0,41.0,17753.0,26,26,0,
GenerativeEngine,2024-10-10 18:20:01,A529424E-4CC7-44E8-949E-2CAC8A976324,1.0,14578.0,90.0,25319.0,43.0,19921.0,27,27,0,
GenerativeEngine,2024-10-10 18:20:01,8F48C798-582B-4230-9D64-A530FD0BB4E3,1.0,14578.0,90.0,25319.0,43.0,19921.0,28,28,0,
GenerativeEngine,2024-10-10 18:20:01,1D73F85B-145D-4659-AA4F-1ED5CE888F8B,1.0,14578.0,90.0,25319.0,43.0,19921.0,29,29,0,
GenerativeEngine,2024-10-10 18:20:01,CE36F789-AFDC-4818-9C5A-09F00A1A0CDB,1.0,14578.0,92.0,26725.0,45.0,21327.0,30,30,0,
GenerativeEngine,2024-10-10 18:20:01,E7A03EAA-D76A-48BD-BAF5-B6644FC7009E,1.0,14578.0,92.0,26725.0,45.0,21327.0,31,31,0,
GenerativeEngine,2024-10-10 18:20:01,9DF8A1B3-BD3E-493E-8D41-0637EB98655B,1.0,14578.0,94.0,29495.0,47.0,24097.0,32,32,0,
GenerativeEngine,2024-10-10 18:20:01,908544DB-2838-4AE7-8AA5-11182452BF03,1.0,14578.0,94.0,30240.0,47.0,24842.0,33,33,0,
GenerativeEngine,2024-10-10 18:20:01,D86E08A8-C0AF-4E63-A55D-DCEB318AF274,1.0,14578.0,98.0,31456.0,4.0,645.0,34,34,0,
GenerativeEngine,2024-10-10 18:20:01,9DA56288-9027-4E0E-90E0-4BC8130287A1,1.0,14578.0,98.0,31456.0,4.0,645.0,35,35,0,
GenerativeEngine,2024-10-10 18:20:01,3A35E483-F046-42DB-B187-B9F6CC5C14FA,1.0,14578.0,98.0,33410.0,4.0,2599.0,36,36,0,
GenerativeEngine,2024-10-10 18:20:01,16796EF5-AABE-4431-B514-4461D3E03687,1.0,14578.0,98.0,35149.0,4.0,4338.0,37,37,0,
GenerativeEngine,2024-10-10 18:20:01,855792D6-D964-4F51-A827-B29261AE8925,1.0,14578.0,99.0,36100.0,5.0,5289.0,38,38,0,
GenerativeEngine,2024-10-10 18:20:01,68576B94-51CF-41DB-8F35-F5609F4F7227,1.0,14578.0,99.0,36100.0,5.0,5289.0,39,39,0,
GenerativeEngine,2024-10-10 18:20:01,D90A35A5-D370-4702-B520-47B8A0460ACD,1.0,14578.0,99.0,38969.0,5.0,8158.0,40,40,0,
GenerativeEngine,2024-10-10 18:20:01,3D458944-FA9D-4D80-9596-F821D890BDBF,1.0,14578.0,104.0,39909.0,10.0,9098.0,41,41,0,
GenerativeEngine,2024-10-10 18:20:01,795A6BDD-7561-48AF-AFF3-928C80E5A5E0,1.0,14578.0,104.0,39909.0,10.0,9098.0,42,42,0,
GenerativeEngine,2024-10-10 18:20:01,A8AB4A9E-F823-4A4B-9AED-B37D93735547,1.0,14578.0,114.0,41151.0,20.0,10340.0,43,43,0,
GenerativeEngine,2024-10-10 18:20:01,A9CA35CE-90B5-4D3E-88D8-9DB8C572F069,1.0,14578.0,114.0,45063.0,20.0,14252.0,44,44,0,
GenerativeEngine,2024-10-10 18:20:01,EFCD9683-7DFF-435E-8FED-986D03673BCD,1.0,14578.0,115.0,45652.0,21.0,14841.0,45,45,0,
GenerativeEngine,2024-10-10 18:20:01,4458A164-9B1E-4D7B-814D-FDAEB319D560,1.0,14578.0,115.0,45652.0,21.0,14841.0,46,46,0,
GenerativeEngine,2024-10-10 18:20:01,A17F8FC9-F0FA-46B2-ABD0-C62440E548A6,1.0,14578.0,115.0,45652.0,21.0,14841.0,47,47,0,
GenerativeEngine,2024-10-10 18:20:01,E3938AAF-22A9-4DE4-AD00-C3DA3015A610,1.0,14578.0,115.0,45652.0,21.0,14841.0,48,48,0,
GenerativeEngine,2024-10-10 18:20:01,1CE712DB-6B9E-4A8E-B20F-3F5344E5212E,1.0,14578.0,115.0,45652.0,21.0,14841.0,49,49,0,
GenerativeEngine,2024-10-10 18:20:01,59723266-DB4D-4234-84DE-058448680DB6,1.0,14578.0,115.0,45652.0,21.0,14841.0,50,50,0,
GenerativeEngine,2024-10-10 18:20:01,A5BBF034-3FD8-4A31-A2B2-07961809F223,1.0,14578.0,115.0,48062.0,21.0,17251.0,51,51,0,
GenerativeEngine,2024-10-10 18:20:01,C0E7BA55-5040-49BD-AAC7-7810DA953127,1.0,14578.0,115.0,48062.0,21.0,17251.0,52,52,0,
GenerativeEngine,2024-10-10 18:20:01,A315CD3E-5EA2-4F3C-92C8-E7885E54308F,1.0,14578.0,115.0,48244.0,21.0,17433.0,53,53,0,
GenerativeEngine,2024-10-10 18:20:01,257853E4-A32B-4602-9969-8BAC6DCD4056,1.0,14578.0,115.0,48244.0,21.0,17433.0,54,54,0,
GenerativeEngine,2024-10-10 18:20:01,F5C312F9-1A33-4025-A753-EEDFF67269A7,1.0,14578.0,115.0,48244.0,21.0,17433.0,55,55,0,
GenerativeEngine,2024-10-10 18:20:01,A962C2D5-9B69-41AE-ACAC-639337464DAD,1.0,14578.0,116.0,48935.0,22.0,18124.0,56,56,0,
GenerativeEngine,2024-10-10 18:20:01,7313FF74-CDDE-494D-85DD-BE4588658260,1.0,14578.0,116.0,50369.0,22.0,19558.0,57,57,0,
GenerativeEngine,2024-10-10 18:20:01,CD79FF33-71FF-4440-971E-B20EC502FFCE,1.0,14578.0,116.0,50369.0,22.0,19558.0,58,58,0,
GenerativeEngine,2024-10-10 18:20:01,D82829D1-B054-4366-A66B-852A9BC2A22A,1.0,14578.0,116.0,52368.0,22.0,21557.0,59,59,0,
GenerativeEngine,2024-10-10 18:20:01,C026D479-9D40-48C8-A2C1-A393D8C02465,1.0,14578.0,116.0,53784.0,22.0,22973.0,60,60,0,
GenerativeEngine,2024-10-10 18:20:01,0951665A-0638-4AF5-9A0F-812DA1EDAC5B,1.0,14578.0,116.0,53784.0,22.0,22973.0,61,61,0,
GenerativeEngine,2024-10-10 18:20:01,4B2DE1AA-7194-4995-AA55-E18FCA306C13,1.0,14578.0,116.0,53784.0,22.0,22973.0,62,62,0,
GenerativeEngine,2024-10-10 18:20:01,69DD70C7-6587-40C9-A952-6EE9B0737E61,1.0,14578.0,116.0,53784.0,22.0,22973.0,63,63,0,
GenerativeEngine,2024-10-10 18:20:01,F2CEB7F9-7899-4D7A-B93A-8A2F347E2352,1.0,14578.0,116.0,53784.0,22.0,22973.0,64,64,0,
GenerativeEngine,2024-10-10 18:20:01,9FBEA68A-8B62-44AB-BD26-4BAA49DCA5E7,1.0,14578.0,116.0,54247.0,22.0,23436.0,65,65,0,
GenerativeEngine,2024-10-10 18:20:02,9C9E2A37-0511-4051-8BFF-6C658840B393,1.0,14578.0,116.0,55497.0,22.0,24686.0,66,66,0,
GenerativeEngine,2024-10-10 18:20:02,0D43C464-2E56-4037-B93C-E7846C99EB53,1.0,14578.0,116.0,55497.0,22.0,24686.0,67,67,0,
GenerativeEngine,2024-10-10 18:20:02,DA9CEFE5-3B0E-424B-9BF4-9AC4241A6DED,1.0,14578.0,120.0,57885.0,26.0,27074.0,68,68,0,
GenerativeEngine,2024-10-10 18:20:02,16C91FF0-9001-462A-AF74-CF732C1825CB,1.0,14578.0,120.0,57885.0,26.0,27074.0,69,69,0,
GenerativeEngine,2024-10-10 18:20:02,C66B2D22-AA79-4973-B362-7CEB09C64934,1.0,14578.0,120.0,57885.0,26.0,27074.0,70,70,0,
GenerativeEngine,2024-10-10 18:20:02,75630C19-D838-4DB7-A017-DA090ACFBBC6,1.0,14578.0,121.0,58788.0,27.0,27977.0,71,71,0,
GenerativeEngine,2024-10-10 18:20:03,F3D2F01F-2A46-40FB-9BCD-C58CD980DCB4,1.0,14578.0,123.0,61220.0,2.0,589.0,72,72,0,
GenerativeEngine,2024-10-10 18:20:03,7AB1F502-150E-4123-9F5B-E2C15CF3BB5C,1.0,14578.0,123.0,61220.0,2.0,589.0,73,73,0,
GenerativeEngine,2024-10-10 18:20:03,B8254801-0E77-4FA9-B0A7-9057C52AB290,1.0,14578.0,123.0,61220.0,2.0,589.0,74,74,0,
GenerativeEngine,2024-10-10 18:20:03,FD7BCB93-D740-421E-8044-5F87981AC428,1.0,14578.0,123.0,61220.0,2.0,589.0,75,75,0,
GenerativeEngine,2024-10-10 18:20:03,530DF349-5AED-4B04-B4B9-C015DD75D526,1.0,14578.0,123.0,61220.0,2.0,589.0,76,76,0,
GenerativeEngine,2024-10-10 18:20:03,7FDF7978-A89E-4F9F-AE2F-67B7EAD8B9D1,1.0,14578.0,123.0,61220.0,2.0,589.0,77,77,0,
GenerativeEngine,2024-10-10 18:20:03,8068146D-333A-4FD5-800A-7E69B6E4CD92,1.0,14578.0,123.0,63278.0,0.0,568.0,78,78,0,
GenerativeEngine,2024-10-10 18:20:03,E827A91E-59DA-49AB-84E4-A4D5393DDDE5,1.0,14578.0,124.0,64586.0,1.0,1876.0,79,79,0,
GenerativeEngine,2024-10-10 18:20:03,9C8791FB-E568-474D-B778-7B23B72688DA,1.0,14578.0,124.0,64586.0,1.0,1876.0,80,80,0,
GenerativeEngine,2024-10-10 18:20:03,03757E5C-C1DA-459B-AB4E-BB367F86B36C,1.0,14578.0,124.0,64586.0,1.0,1876.0,81,81,0,
GenerativeEngine,2024-10-10 18:20:03,DEEEEBBE-DB8E-48E9-B00F-D5B58006C70C,1.0,14578.0,124.0,64586.0,1.0,1876.0,82,82,0,
GenerativeEngine,2024-10-10 18:20:03,8C24C28B-23DF-4526-9CCB-BF701E35FC46,1.0,14578.0,124.0,66246.0,1.0,3536.0,83,83,0,
GenerativeEngine,2024-10-10 18:20:03,A00E6DF9-05DF-483E-891A-F3B63301DB0D,1.0,14578.0,124.0,66246.0,1.0,3536.0,84,84,0,
GenerativeEngine,2024-10-10 18:20:03,34127149-0751-42E0-9305-EE34D0F86ABF,1.0,14578.0,124.0,66246.0,1.0,3536.0,85,85,0,
GenerativeEngine,2024-10-10 18:20:03,03E61F0F-AA73-4A1B-B7D2-44C98BB15474,1.0,14578.0,124.0,66246.0,1.0,3536.0,86,86,0,
GenerativeEngine,2024-10-10 18:20:03,B0DCD4AB-CC6E-4E0F-8352-6F682E98FC59,1.0,14578.0,124.0,67280.0,1.0,4570.0,87,87,0,
GenerativeEngine,2024-10-10 18:20:03,C0074F77-B826-4191-8EAC-9036CA152142,1.0,14578.0,124.0,67280.0,1.0,4570.0,88,88,0,
GenerativeEngine,2024-10-10 18:20:03,122A3CCE-E60E-46C5-885C-9B085EBD22BB,1.0,14578.0,124.0,67280.0,1.0,4570.0,89,89,0,
GenerativeEngine,2024-10-10 18:20:03,143D6E7C-2D41-4D28-AB3D-8E90DA398216,1.0,14578.0,124.0,67280.0,1.0,4570.0,90,90,0,
GenerativeEngine,2024-10-10 18:20:03,FFC0E3F0-2969-4081-B8FE-80142908D644,1.0,14578.0,125.0,70356.0,2.0,7646.0,91,91,0,
GenerativeEngine,2024-10-10 18:20:04,4F2E4D95-4E0A-4BD1-A035-2247BA4A6ECF,1.0,14578.0,125.0,72030.0,2.0,9320.0,92,92,0,
GenerativeEngine,2024-10-10 18:20:04,5585D281-945F-4567-8597-E33F1B7D7AE3,1.0,14578.0,125.0,72030.0,2.0,9320.0,93,93,0,
GenerativeEngine,2024-10-10 18:20:04,0B4ADFDB-7F8B-4AAC-B615-1BC183594886,1.0,14578.0,125.0,72761.0,2.0,10051.0,94,94,0,
GenerativeEngine,2024-10-10 18:20:04,416A6F6A-C14E-4F98-BCC2-F6CA8B0010C7,1.0,14578.0,125.0,73559.0,2.0,10849.0,95,95,0,
GenerativeEngine,2024-10-10 18:20:04,03633E31-4DA8-4A43-A367-BD677DE2AD86,1.0,14578.0,125.0,73559.0,2.0,10849.0,96,96,0,
GenerativeEngine,2024-10-10 18:20:04,6A825C0B-FD1C-48DC-BEEE-4E24FB641B5F,1.0,14578.0,125.0,73559.0,2.0,10849.0,97,97,0,
GenerativeEngine,2024-10-10 18:20:04,8C293685-B0E2-4975-9CB9-CA8704CC5DE5,1.0,14578.0,125.0,73559.0,2.0,10849.0,98,98,0,
GenerativeEngine,2024-10-10 18:20:04,2B49515E-A202-472E-BBC8-66391A636698,1.0,14578.0,125.0,73559.0,2.0,10849.0,99,99,0,
GenerativeEngine,2024-10-10 18:20:04,FE5BC14E-3F8C-4C29-BCA1-F946F595C8FE,1.0,14578.0,125.0,73559.0,2.0,10849.0,100,100,0,
GenerativeEngine,2024-10-10 18:20:04,6854E004-14BD-4C12-AC69-1F7D77CEC36B,1.0,14578.0,125.0,73559.0,2.0,10849.0,101,101,0,
GenerativeEngine,2024-10-10 18:20:04,3401B2E1-9A92-42BA-97C9-31FFA930792E,1.0,14578.0,125.0,73559.0,2.0,10849.0,102,102,0,
GenerativeEngine,2024-10-10 18:20:04,110CE791-A627-4D74-B1D9-B3B2C4FEF362,1.0,14578.0,125.0,73559.0,2.0,10849.0,103,103,0,
GenerativeEngine,2024-10-10 18:20:04,93D87370-FAD3-483C-9D19-91E54B9784C5,1.0,14578.0,125.0,73559.0,2.0,10849.0,104,104,0,
GenerativeEngine,2024-10-10 18:20:04,9553A516-755E-493F-B7A3-6C64AA4DBA76,1.0,14578.0,125.0,73559.0,2.0,10849.0,105,105,0,
GenerativeEngine,2024-10-10 18:20:04,978BE20A-068B-4F79-A4B3-D5A3F8EE7B3E,1.0,14578.0,125.0,73559.0,2.0,10849.0,106,106,0,
GenerativeEngine,2024-10-10 18:20:04,7D9BA2F8-317C-4D3B-9CD3-10A0F30FF71F,1.0,14578.0,125.0,74361.0,2.0,11651.0,107,107,0,
GenerativeEngine,2024-10-10 18:20:04,B0F7D51D-CB28-434F-9D01-5AE0BFC5F8D3,1.0,14578.0,125.0,74361.0,2.0,11651.0,108,108,0,
GenerativeEngine,2024-10-10 18:20:04,028B1D8C-7FA2-4975-9EB8-D36CC66CE76E,1.0,14578.0,125.0,74361.0,2.0,11651.0,109,109,0,
GenerativeEngine,2024-10-10 18:20:04,1D5A987D-F9A0-4E30-8BA1-C6758DBA75D2,1.0,14578.0,125.0,74612.0,2.0,11902.0,110,110,0,
GenerativeEngine,2024-10-10 18:20:04,A8BC7834-A407-4A43-84AC-3B5217C5480D,1.0,14578.0,125.0,74612.0,2.0,11902.0,111,111,0,
GenerativeEngine,2024-10-10 18:20:04,CCDA8671-9772-431F-B2BC-00050B11019D,1.0,14578.0,125.0,74612.0,2.0,11902.0,112,112,0,
GenerativeEngine,2024-10-10 18:20:04,1DE923D1-F6CC-48E9-A014-EF43A6A9A2C1,1.0,14578.0,125.0,75437.0,2.0,12727.0,113,113,0,
GenerativeEngine,2024-10-10 18:20:04,F127A333-23AC-4BAC-AD5E-B5FE4901D298,1.0,14578.0,125.0,75946.0,2.0,13236.0,114,114,0,
GenerativeEngine,2024-10-10 18:20:04,0ABE61DC-D426-4499-A777-AD5EC9EAE916,1.0,14578.0,125.0,75946.0,2.0,13236.0,115,115,0,
GenerativeEngine,2024-10-10 18:20:04,EF51D001-E3F2-46C4-8506-C11B3A9BF43B,1.0,14578.0,125.0,80501.0,2.0,17791.0,116,116,0,
GenerativeEngine,2024-10-10 18:20:04,3B553059-2FE9-4F03-B892-4AC721E0F9BC,1.0,14578.0,125.0,80704.0,2.0,17994.0,117,117,0,
GenerativeEngine,2024-10-10 18:20:04,DE170D81-1D0C-4E57-B8E1-7A33B14DCB3A,1.0,14578.0,125.0,82411.0,2.0,19701.0,118,118,0,
GenerativeEngine,2024-10-10 18:20:04,F478DCB5-80AD-466A-957D-A0E60BCE661C,1.0,14578.0,125.0,83497.0,2.0,20787.0,119,119,0,
GenerativeEngine,2024-10-10 18:20:04,E9D95881-4BE3-44BE-BC64-094B9E82A93A,1.0,14578.0,125.0,83497.0,2.0,20787.0,120,120,0,
GenerativeEngine,2024-10-10 18:20:04,89284B0E-6AFC-4308-AA7B-DE97C6E31E28,1.0,14578.0,125.0,83497.0,2.0,20787.0,121,121,0,
GenerativeEngine,2024-10-10 18:20:04,DDFDF40F-686F-4D79-920E-F9808AA37CC5,1.0,14578.0,125.0,83497.0,2.0,20787.0,122,122,0,
GenerativeEngine,2024-10-10 18:20:04,E69D5991-F150-42B8-9577-E56824B12C98,1.0,14578.0,127.0,86156.0,4.0,23446.0,123,123,0,
GenerativeEngine,2024-10-10 18:20:04,41092336-F234-4BA5-BFD0-DDE8CD174510,1.0,14578.0,127.0,87354.0,4.0,24644.0,124,124,0,
GenerativeEngine,2024-10-10 18:20:04,E0C4C9EF-284F-422B-900A-CC32F038D20E,1.0,14578.0,127.0,87794.0,4.0,25084.0,125,125,0,
GenerativeEngine,2024-10-10 18:20:04,69D896F0-E3D3-45E2-9A9E-B5D63135970F,1.0,14578.0,127.0,87794.0,4.0,25084.0,126,126,0,
GenerativeEngine,2024-10-10 18:20:04,F4716093-053B-45C7-9A42-F5F01D808999,1.0,14578.0,127.0,88031.0,4.0,25321.0,127,127,0,
GenerativeEngine,2024-10-10 18:20:05,D0EE24D0-769E-476C-B3E3-12FC89926FDC,1.0,14578.0,127.0,88031.0,4.0,25321.0,128,128,0,
GenerativeEngine,2024-10-10 18:20:05,6FD19C30-C24C-45ED-A0FF-DBD131D171DA,1.0,14578.0,127.0,88031.0,4.0,25321.0,129,129,0,
GenerativeEngine,2024-10-10 18:20:05,2253D415-B049-48B6-8F53-BD5F2A5EEED9,1.0,14578.0,127.0,88962.0,0.0,266.0,130,130,0,
GenerativeEngine,2024-10-10 18:20:06,3577BB30-EF22-48D9-8A9B-789AD31EF457,1.0,14578.0,127.0,89733.0,0.0,1037.0,131,131,0,
GenerativeEngine,2024-10-10 18:20:06,2440966B-58D2-46C7-9B80-9ABD17C8ABD6,1.0,14578.0,127.0,90543.0,0.0,1847.0,132,132,0,
GenerativeEngine,2024-10-10 18:20:06,0BA3D114-EC49-497B-B5A8-623641E72A63,1.0,14578.0,127.0,90543.0,0.0,1847.0,133,133,0,
GenerativeEngine,2024-10-10 18:20:06,5242A984-B2CE-4D86-825E-E9835F18BE25,1.0,14578.0,127.0,90543.0,0.0,1847.0,134,134,0,
GenerativeEngine,2024-10-10 18:20:06,62A5EE66-755A-4988-B3E7-FCFDB2FCF40D,1.0,14578.0,127.0,90543.0,0.0,1847.0,135,135,0,
GenerativeEngine,2024-10-10 18:20:06,EBB98EA3-6CE3-41F5-91EC-C2C0939BD583,1.0,14578.0,127.0,91319.0,0.0,2623.0,136,136,0,
GenerativeEngine,2024-10-10 18:20:06,6E8DC8A9-7C21-4EE6-8430-9D59CFEE46A6,1.0,14578.0,128.0,94842.0,1.0,3401.0,137,137,0,
GenerativeEngine,2024-10-10 18:20:06,093AA11E-7543-4FFD-8C2B-D409A1E6C357,1.0,14578.0,128.0,95542.0,1.0,4101.0,138,138,0,
GenerativeEngine,2024-10-10 18:20:06,E30E3D40-C863-4185-9B9B-D93DD62523BE,1.0,14578.0,128.0,98588.0,1.0,7147.0,139,139,0,
GenerativeEngine,2024-10-10 18:20:06,4D92E3F3-E315-41A1-882F-A04DA5D2ECAD,1.0,14578.0,128.0,98588.0,1.0,7147.0,140,140,0,
GenerativeEngine,2024-10-10 18:20:06,1FB9ED40-1A16-437B-8BCC-86A683056D73,1.0,14578.0,128.0,99324.0,1.0,7883.0,141,141,0,
GenerativeEngine,2024-10-10 18:20:06,895369B5-8883-4F37-97A5-B587DA75278F,1.0,14578.0,128.0,99324.0,1.0,7883.0,142,142,0,
GenerativeEngine,2024-10-10 18:20:06,8140DC17-9540-4D56-84D5-17462DBC4C72,1.0,14578.0,128.0,99324.0,1.0,7883.0,143,143,0,
GenerativeEngine,2024-10-10 18:20:06,2FDC12AE-83CC-4305-A361-57495F23F988,1.0,14578.0,128.0,100185.0,1.0,8744.0,144,144,0,
GenerativeEngine,2024-10-10 18:20:06,95C5B755-8443-47EF-8BDC-F90E2543103F,1.0,14578.0,128.0,100185.0,1.0,8744.0,145,145,0,
GenerativeEngine,2024-10-10 18:20:06,0DFC69C0-9E84-44B2-9D60-B51F8E6F04FB,1.0,14578.0,128.0,100338.0,1.0,8897.0,146,146,0,
GenerativeEngine,2024-10-10 18:20:06,19371118-7CDE-4827-AD91-9CA053296F5A,1.0,14578.0,128.0,100338.0,1.0,8897.0,147,147,0,
GenerativeEngine,2024-10-10 18:20:06,F5767990-D987-4A18-9BC6-2BA69EFC0132,1.0,14578.0,128.0,100338.0,1.0,8897.0,148,148,0,
GenerativeEngine,2024-10-10 18:20:06,9D545406-5AAD-46F4-95A2-0B63C5F91D63,1.0,14578.0,128.0,101198.0,1.0,9757.0,149,149,0,
GenerativeEngine,2024-10-10 18:20:06,58F529C0-51C0-42FE-9D0A-B73F31648BD4,1.0,14578.0,128.0,101198.0,1.0,9757.0,150,150,0,
GenerativeEngine,2024-10-10 18:20:06,50AAE013-A4D9-4DC8-853B-703C3B73D8F3,1.0,14578.0,128.0,101722.0,1.0,10281.0,151,151,0,
GenerativeEngine,2024-10-10 18:20:06,85FC7FC6-0C4F-4B3C-81B9-C74A07B7C535,1.0,14578.0,128.0,101722.0,1.0,10281.0,152,152,0,
GenerativeEngine,2024-10-10 18:20:06,1694D974-EA20-48D1-AD2F-BC96F9B7D4F1,1.0,14578.0,128.0,101722.0,1.0,10281.0,153,153,0,
GenerativeEngine,2024-10-10 18:20:06,83C1A320-3375-4101-9819-6CB3DB6E4964,1.0,14578.0,128.0,101722.0,1.0,10281.0,154,154,0,
GenerativeEngine,2024-10-10 18:20:06,6960EAE0-C06F-44A1-8FB5-6976234339B1,1.0,14578.0,128.0,101722.0,1.0,10281.0,155,155,0,
GenerativeEngine,2024-10-10 18:20:06,7CEE8FFF-C473-45ED-9105-982EE749629F,1.0,14578.0,128.0,101722.0,1.0,10281.0,156,156,0,
GenerativeEngine,2024-10-10 18:20:06,7F638024-58EC-43FF-8FA9-91AEFAB43998,1.0,14578.0,128.0,103512.0,1.0,12071.0,157,157,0,
GenerativeEngine,2024-10-10 18:20:06,9EA78808-DBAB-4E16-8455-CB49565E33E8,1.0,14578.0,129.0,106088.0,2.0,14647.0,158,158,0,
GenerativeEngine,2024-10-10 18:20:06,E8E46044-F902-4292-8C13-44E32D219970,1.0,14578.0,129.0,106088.0,2.0,14647.0,159,159,0,
GenerativeEngine,2024-10-10 18:20:06,FA06915B-E17A-4970-A52C-7E9179556FDC,1.0,14578.0,129.0,107704.0,2.0,16263.0,160,160,0,
GenerativeEngine,2024-10-10 18:20:06,B45157E6-96D3-42C9-80F1-61271B299F35,1.0,14578.0,129.0,111085.0,2.0,19644.0,161,161,0,
GenerativeEngine,2024-10-10 18:20:06,3F8EF281-CBBC-4049-A7B0-8342DC6F7836,1.0,14578.0,129.0,111085.0,2.0,19644.0,162,162,0,
GenerativeEngine,2024-10-10 18:20:06,9EAF470B-E325-4F37-9570-FBD78F5A6CD7,1.0,14578.0,130.0,111405.0,3.0,19964.0,163,163,0,
GenerativeEngine,2024-10-10 18:20:07,F1604E27-403F-4DB1-9C61-FC8B5700BC90,1.0,14578.0,130.0,111405.0,3.0,19964.0,164,164,0,
GenerativeEngine,2024-10-10 18:20:07,60BCEBEA-AD82-4149-B4D8-C6B9C3E66406,1.0,14578.0,130.0,111405.0,3.0,19964.0,165,165,0,
GenerativeEngine,2024-10-10 18:20:07,C360ED2E-5DDF-4576-81AE-BF543C8975A1,1.0,14578.0,130.0,111405.0,3.0,19964.0,166,166,0,
